16.45,0,0,1,0
16.5,0,0,1,0
16.55,0,0,1,0
16.6,0,0,1,0
16.65,0,0,1,0
16.7,0,0,1,0
16.75,0,0,1,0
16.8,0,0,1,0
16.85,0,0,1,0
16.9,0,0,1,0
16.95,0,0,1,0
17,0,0,1,0
17.05,0,0,1,0
17.1,0,0,1,0
17.15,0,0,1,0
17.2,0,0,1,0
17.25,0,0,1,0
17.3,0,0,1,0
17.35,0,0,1,0
17.4,0,0,1,0
17.45,0,0,1,0
17.5,0,0,1,0
17.55,0,0,1,0
17.6,0,0,1,0
17.65,0,0,1,0
17.7,0,0,1,0
17.75,0,0,1,0
17.8,0,0,1,0
17.85,0,0,1,0
17.9,0,0,1,0
17.95,0,0,1,0
18,0,0,1,0
18.05,0,0,1,0
18.1,0,0,1,0
18.15,0,0,1,0
18.2,0,0,1,0
18.25,0,0,1,0
18.3,0,0,1,0
18.35,0,0,1,0
18.4,0,0,1,0
18.45,0,0,1,0
18.5,0,0,1,0
18.55,0,0,1,0
18.6,0,0,1,0
18.65,0,0,1,0
18.7,0,0,1,0
18.75,0,0,1,0
18.8,0,0,1,0
18.85,0,0,1,0
18.9,0,0,1,0
18.95,0,0,1,0
19,0,0,1,0
19.05,0,0,1,0
19.1,0,0,1,0
19.15,0,0,1,0
19.2,0,0,1,0
19.25,0,0,1,0
19.3,0,0,1,0
19.35,0,0,1,0
19.4,0,0,1,0
19.45,0,0,1,0
19.5,0,0,1,0
19.55,0,0,1,0
19.6,0,0,1,0
19.65,0,0,1,0
19.7,0,0,1,0
19.75,0,0,1,0
19.8,0,0,1,0
19.85,0,0,1,0
19.9,0,0,1,0
19.95,0,0,1,0
20,0,0,1,0
20.05,0,0,1,0
20.1,0,0,1,0
20.15,0,0,1,0
20.2,0,0,1,0
20.25,0,0,1,0
20.3,0,0,1,0
20.35,0,0,1,0
20.4,0,0,1,0
20.45,0,0,1,0
20.5,0,0,1,0
20.55,0,0,1,0
20.6,0,0,1,0
20.65,0,0,1,0
20.7,0,0,1,0
20.75,0,0,1,0
20.8,0,0,1,0
20.85,0,0,1,0
20.9,0,0,1,0
20.95,0,0,1,0
21,0,0,1,0
21.05,0,0,1,0
21.1,0,0,1,0
21.15,0,0,1,0
21.2,0,0,1,0
21.25,0,0,1,0
21.3,0,0,1,0
21.35,0,0,1,0
21.4,0,0,1,0
21.45,0,0,1,0
21.5,0,0,1,0
21.55,0,0,1,0
21.6,0,0,1,0
21.65,0,0,1,0
21.7,0,0,1,0
21.75,0,0,1,0
21.8,0,0,1,0
21.85,0,0,1,0
21.9,0,0,1,0
21.95,0,0,1,0
22,0,0,1,0
22.05,0,0,1,0
22.1,0,0,1,0
22.15,0,0,1,0
22.2,0,0,1,0
22.25,0,0,1,0
22.3,0,0,1,0
22.35,0,0,1,0
22.4,0,0,1,0
22.45,0,0,1,0
22.5,0,0,1,0
22.55,0,0,1,0
22.6,0,0,1,0
22.65,0,0,1,0
22.7,0,0,1,0
22.75,0,0,1,0
22.8,0,0,1,0
22.85,0,0,1,0
22.9,0,0,1,0
22.95,0,0,1,0
23,0,0,1,0
23.05,0,0,1,0
23.1,0,0,1,0
23.15,0,0,1,0
23.2,0,0,1,0
23.25,0,0,1,0
23.3,0,0,1,0
23.35,0,0,1,0
23.4,0,0,1,0
23.45,0,0,1,0
23.5,0,0,1,0
23.55,0,0,1,0
23.6,0,0,1,0
23.65,0,0,1,0
23.7,0,0,1,0
23.75,0,0,1,0
23.8,0,0,1,0
23.85,0,0,1,0
23.9,0,0,1,0
23.95,0,0,1,0
24,0,0,1,0
24.05,0,0,1,0
24.1,0,0,1,0
24.15,0,0,1,0
24.2,0,0,1,0
24.25,0,0,1,0
24.3,0,0,1,0
24.35,0,0,1,0
24.4,0,0,1,0
24.45,0,0,1,0
24.5,0,0,1,0
24.55,0,0,1,0
24.6,0,0,1,0
24.65,0,0,1,0
24.7,0,0,1,0
24.75,0,0,1,0
24.8,0,0,1,0
24.85,0,0,1,0
24.9,0,0,1,0
24.95,0,0,1,0
25,0,0,1,0
25.05,0,0,1,0
25.1,0,0,1,0
25.15,0,0,1,0
25.2,0,0,1,0
25.25,0,0,1,0
25.3,0,0,1,0
25.35,0,0,1,0
25.4,0,0,1,0
25.45,0,0,1,0
25.5,0,0,1,0
25.55,0,0,1,0
25.6,0,0,1,0
25.65,0,0,1,0
25.7,0,0,1,0
25.75,0,0,1,0
25.8,0,0,1,0
25.85,0,0,1,0
25.9,0,0,1,0
25.95,0,0,1,0
26,0,0,1,0
26.05,0,0,1,0
26.1,0,0,1,0
26.15,0,0,1,0
26.2,0,0,1,0
26.25,0,0,1,0
26.3,0,0,1,0
26.35,0,0,1,0
26.4,0,0,1,0
26.45,0,0,1,0
26.5,0,0,1,0
26.55,0,0,1,0
26.6,0,0,1,0
26.65,0,0,1,0
26.7,0,0,1,0
26.75,0,0,1,0
26.8,0,0,1,0
26.85,0,0,1,0
26.9,0,0,1,0
26.95,0,0,1,0
27,0,0,1,0
27.05,0,0,1,0
27.1,0,0,1,0
27.15,0,0,1,0
27.2,0,0,1,0
27.25,0,0,1,0
27.3,0,0,1,0
27.35,0,0,1,0
27.4,0,0,1,0
27.45,0,0,1,0
27.5,0,0,1,0
27.55,0,0,1,0
27.6,0,0,1,0
27.65,0,0,1,0
27.7,0,0,1,0
27.75,0,0,1,0
27.8,0,0,1,0
27.85,0,0,1,0
27.9,0,0,1,0
27.95,0,0,1,0
28,0,0,1,0
28.05,0,0,1,0
28.1,0,0,1,0
28.15,0,0,1,0
28.2,0,0,1,0
28.25,0,0,1,0
28.3,0,0,1,0
28.35,0,0,1,0
28.4,0,0,1,0
28.45,0,0,1,0
28.5,0,0,1,0
28.55,0,0,1,0
28.6,0,0,1,0
28.65,0,0,1,0
28.7,0,0,1,0
28.75,0,0,1,0
28.8,0,0,1,0
28.85,0,0,1,0
28.9,0,0,1,0
28.95,0,0,1,0
29,0,0,1,0
29.05,0,0,1,0
29.1,0,0,1,0
29.15,0,0,1,0
29.2,0,0,1,0
29.25,0,0,1,0
29.3,0,0,1,0
29.35,0,0,1,0
29.4,0,0,1,0
29.45,0,0,1,0
29.5,0,0,1,0
29.55,0,0,1,0
29.6,0,0,1,0
29.65,0,0,1,0
29.7,0,0,1,0
29.75,0,0,1,0
29.8,0,0,1,0
29.85,0,0,1,0
29.9,0,0,1,0
29.95,0,0,1,0
30,0,0,1,0
30.05,0,0,1,0
30.1,0,0,1,0
30.15,0,0,1,0
30.2,0,0,1,0
30.25,0,0,1,0
30.3,0,0,1,0
30.35,0,0,1,0
30.4,0,0,1,0
30.45,0,0,1,0
30.5,0,0,1,0
30.55,0,0,1,0
30.6,0,0,1,0
30.65,0,0,1,0
30.7,0,0,1,0
30.75,0,0,1,0
30.8,0,0,1,0
30.85,0,0,1,0
30.9,0,0,1,0
30.95,0,0,1,0
31,0,0,1,0
31.05,0,0,1,0
31.1,0,0,1,0
31.15,0,0,1,0
31.2,0,0,1,0
31.25,0,0,1,0
31.3,0,0,1,0
31.35,0,0,1,0
31.4,0,0,1,0
31.45,0,0,1,0
31.5,0,0,1,0
31.55,0,0,1,0
31.6,0,0,1,0
31.65,0,0,1,0
31.7,0,0,1,0
31.75,0,0,1,0
31.8,0,0,1,0
31.85,0,0,1,0
31.9,0,0,1,0
31.95,0,0,1,0
32,0,0,1,0
32.05,0,0,1,0
32.1,0,0,1,0
32.15,0,0,1,0
32.2,0,0,1,0
32.25,0,0,1,0
32.3,0,0,1,0
32.35,0,0,1,0
32.4,0,0,1,0
32.45,0,0,1,0
32.5,0,0,1,0
32.55,0,0,1,0
32.6,0,0,1,0
32.65,0,0,1,0
32.7,0,0,1,0
32.75,0,0,1,0
32.8,0,0,1,0
32.85,0,0,1,0
32.9,0,0,1,0
32.95,0,0,1,0
33,0,0,1,0
33.05,0,0,1,0
33.1,0,0,1,0
33.15,0,0,1,0
33.2,0,0,1,0
33.25,0,0,1,0
33.3,0,0,1,0
33.35,0,0,1,0
33.4,0,0,1,0
33.45,0,0,1,0
33.5,0,0,1,0
33.55,0,0,1,0
33.6,0,0,1,0
33.65,0,0,1,0
33.7,0,0,1,0
33.75,0,0,1,0
33.8,0,0,1,0
33.85,0,0,1,0
33.9,0,0,1,0
33.95,0,0,1,0
34,0,0,1,0
34.05,0,0,1,0
34.1,0,0,1,0
34.15,0,0,1,0
34.2,0,0,1,0
34.25,0,0,1,0
34.3,0,0,1,0
34.35,0,0,1,0
34.4,0,0,1,0
34.45,0,0,1,0
34.5,0,0,1,0
34.55,0,0,1,0
34.6,0,0,1,0
34.65,0,0,1,0
34.7,0,0,1,0
34.75,0,0,1,0
34.8,0,0,1,0
34.85,0,0,1,0
34.9,0,0,1,0
34.95,0,0,1,0
35,0,0,1,0
35.05,0,0,1,0
35.1,0,0,1,0
35.15,0,0,1,0
35.2,0,0,1,0
35.25,0,0,1,0
35.3,0,0,1,0
35.35,0,0,1,0
35.4,0,0,1,0
35.45,0,0,1,0
35.5,0,0,1,0
35.55,0,0,1,0
35.6,0,0,1,0
35.65,0,0,1,0
35.7,0,0,1,0
35.75,0,0,1,0
35.8,0,0,1,0
35.85,0,0,1,0
35.9,0,0,1,0
35.95,0,0,1,0
36,0,0,1,0
36.05,0,0,1,0
36.1,0,0,1,0
36.15,0,0,1,0
36.2,0,0,1,0
36.25,0,0,1,0
36.3,0,0,1,0
36.35,0,0,1,0
36.4,0,0,1,0
36.45,0,0,1,0
36.5,0,0,1,0
36.55,0,0,1,0
36.6,0,0,1,0
36.65,0,0,1,0
36.7,0,0,1,0
36.75,0,0,1,0
36.8,0,0,1,0
36.85,0,0,1,0
36.9,0,0,1,0
36.95,0,0,1,0
37,0,0,1,0
37.05,0,0,1,0
37.1,0,0,1,0
37.15,0,0,1,0
37.2,0,0,1,0
37.25,0,0,1,0
37.3,0,0,1,0
37.35,0,0,1,0
37.4,0,0,1,0
37.45,0,0,1,0
37.5,0,0,1,0
37.55,0,0,1,0
37.6,0,0,1,0
37.65,0,0,1,0
37.7,0,0,1,0
37.75,0,0,1,0
37.8,0,0,1,0
37.85,0,0,1,0
37.9,0,0,1,0
37.95,0,0,1,0
38,0,0,1,0
38.05,0,0,1,0
38.1,0,0,1,0
38.15,0,0,1,0
38.2,0,0,1,0
38.25,0,0,1,0
38.3,0,0,1,0
38.35,0,0,1,0
38.4,0,0,1,0
38.45,0,0,1,0
38.5,0,0,1,0
38.55,0,0,1,0
38.6,0,0,1,0
38.65,0,0,1,0
38.7,0,0,1,0
38.75,0,0,1,0
38.8,0,0,1,0
38.85,0,0,1,0
38.9,0,0,1,0
38.95,0,0,1,0
39,0,0,1,0
39.05,0,0,1,0
39.1,0,0,1,0
39.15,0,0,1,0
39.2,0,0,1,0
39.25,0,0,1,0
39.3,0,0,1,0
39.35,0,0,1,0
39.4,0,0,1,0
39.45,0,0,1,0
39.5,0,0,1,0
39.55,0,0,1,0
39.6,0,0,1,0
39.65,0,0,1,0
39.7,0,0,1,0
39.75,0,0,1,0
39.8,0,0,1,0
39.85,0,0,1,0
39.9,0,0,1,0
39.95,0,0,1,0
40,0,0,1,0
40.05,0,0,1,0
40.1,0,0,1,0
40.15,0,0,1,0
40.2,0,0,1,0
40.25,0,0,1,0
40.3,0,0,1,0
40.35,0,0,1,0
40.4,0,0,1,0
40.45,0,0,1,0
40.5,0,0,1,0
40.55,0,0,1,0
40.6,0,0,1,0
40.65,0,0,1,0
40.7,0,0,1,0
40.75,0,0,1,0
40.8,0,0,1,0
40.85,0,0,1,0
40.9,0,0,1,0
40.95,0,0,1,0
41,0,0,1,0
41.05,0,0,1,0
41.1,0,0,1,0
41.15,0,0,1,0
41.2,0,0,1,0
41.25,0,0,1,0
41.3,0,0,1,0
41.35,0,0,1,0
41.4,0,0,1,0
41.45,0,0,1,0
41.5,0,0,1,0
41.55,0,0,1,0
41.6,0,0,1,0
41.65,0,0,1,0
41.7,0,0,1,0
41.75,0,0,1,0
41.8,0,0,1,0
41.85,0,0,1,0
41.9,0,0,1,0
41.95,0,0,1,0
42,0,0,1,0
42.05,0,0,1,0
42.1,0,0,1,0
42.15,0,0,1,0
42.2,0,0,1,0
42.25,0,0,1,0
42.3,0,0,1,0
42.35,0,0,1,0
42.4,0,0,1,0
42.45,0,0,1,0
42.5,0,0,1,0
42.55,0,0,1,0
42.6,0,0,1,0
42.65,0,0,1,0
42.7,0,0,1,0
42.75,0,0,1,0
42.8,0,0,1,0
42.85,0,0,1,0
42.9,0,0,1,0
42.95,0,0,1,0
43,0,0,1,0
43.05,0,0,1,0
43.1,0,0,1,0
43.15,0,0,1,0
43.2,0,0,1,0
43.25,0,0,1,0
43.3,0,0,1,0
43.35,0,0,1,0
43.4,0,0,1,0
43.45,0,0,1,0
43.5,0,0,1,0
43.55,0,0,1,0
43.6,0,0,1,0
43.65,0,0,1,0
43.7,0,0,1,0
43.75,0,0,1,0
43.8,0,0,1,0
43.85,0,0,1,0
43.9,0.0101853210985,0,1,0
43.95,0.0106669563565,0,1,0
44,0.0111516481524,0,1,0
44.05,0.0116384122832,0,1,0
44.1,0.012126406741,0,1,0
44.15,0.0126148250669,0,1,0
44.2,0.0131028608019,0,1,0
44.25,0.0135897074872,0,1,0
44.3,0.0140745586637,0,1,0
44.35,0.0145566078724,0,1,0
44.4,0.0150350486546,0,1,0
44.45,0.0155090745511,0,1,0
44.5,0.015977879103,0,1,0
44.55,0.0164407359806,0,1,0
44.6,0.0168972393705,0,1,0
44.65,0.0173470635885,0,1,0
44.7,0.0177898829506,0,1,0
44.75,0.0182253717725,0,1,0
44.8,0.0186532043701,0,1,0
44.85,0.0190730550593,0,1,0
44.9,0.0194845981558,0,1,0
44.95,0.0198875079756,0,1,0
45,0.0202814588344,0,1,0
45.05,0.0206662363444,0,1,0
45.1,0.0210420713028,0,1,0
45.15,0.0214093058033,0,1,0
45.2,0.0217682819394,0,1,0
45.25,0.0221193418046,0,1,0
45.3,0.0224628274925,0,1,0
45.35,0.0227990810967,0,1,0
45.4,0.0231284447107,0,1,0
45.45,0.0234512604282,0,1,0
45.5,0.0237678703425,0,1,0
45.55,0.0240786556495,0,1,0
45.6,0.0243841539531,0,1,0
45.65,0.0246849419595,0,1,0
45.7,0.0249815963746,0,1,0
45.75,0.0252746939047,0,1,0
45.8,0.0255648112558,0,1,0
45.85,0.0258525251341,0,1,0
45.9,0.0261384122456,0,1,0
45.95,0.0264230492964,0,1,0
46,0.0267070129927,0,1,0
46.05,0.0269909279056,0,1,0
46.1,0.0272756100666,0,1,0
46.15,0.0275619233721,0,1,0
46.2,0.0278507317186,0,1,0
46.25,0.0281428990027,0,1,0
46.3,0.0284392891208,0,1,0
46.35,0.0287407659695,0,1,0
46.4,0.0290481934452,0,1,0
46.45,0.0293624354445,0,1,0
46.5,0.0296843558638,0,1,0
46.55,0.030014743585,0,1,0
46.6,0.0303540874317,0,1,0
46.65,0.0307028012125,0,1,0
46.7,0.0310612987364,0,1,0
46.75,0.0314299938121,0,1,0
46.8,0.0318093002486,0,1,0
46.85,0.0321996318546,0,1,0
46.9,0.0326014024391,0,1,0
46.95,0.0330150258107,0,1,0
47,0.0334409157785,0,1,0
47.05,0.0338795915066,0,1,0
47.1,0.034331993582,0,1,0
47.15,0.0347991679466,0,1,0
47.2,0.0352821605428,0,1,0
47.25,0.0357820173127,0,1,0
47.3,0.0362997841987,0,1,0
47.35,0.0368365071428,0,1,0
47.4,0.0373932320874,0,1,0
47.45,0.0379710049746,0,1,0
47.5,0.0385708717467,0,1,0
47.55,0.0391937302207,0,1,0
47.6,0.0398398857131,0,1,0
47.65,0.0405094954154,0,1,0
47.7,0.0412027165188,0,1,0
47.75,0.0419197062149,0,1,0
47.8,0.0426606216949,0,1,0
47.85,0.0434256201503,0,1,0
47.9,0.0442148587723,0,1,0
47.95,0.0450284947525,0,1,0
48,0.0458666852821,0,1,0
48.05,0.0467297742545,0,1,0
48.1,0.0476188523707,0,1,0
48.15,0.0485351970336,0,1,0
48.2,0.049480085646,0,1,0
48.25,0.0504547956111,0,1,0
48.3,0.0514606043315,0,1,0
48.35,0.0524987892104,0,1,0
48.4,0.0535706276505,0,1,0
48.45,0.0546773970549,0,1,0
48.5,0.0558203748263,0,1,0
48.55,0.0570005912988,0,1,0
48.6,0.0582180885295,0,1,0
48.65,0.0594726615067,0,1,0
48.7,0.0607641052185,0,1,0
48.75,0.0620922146533,0,1,0
48.8,0.0634567847991,0,1,0
48.85,0.0648576106442,0,1,0
48.9,0.0662944871769,0,1,0
48.95,0.0677672093853,0,1,0
49,0.0692755722576,0,1,0
49.05,0.070819604562,0,1,0
49.1,0.0724002701864,0,1,0
49.15,0.0740187667989,0,1,0
49.2,0.0756762920673,0,1,0
49.25,0.0773740436595,0,1,0
49.3,0.0791132192436,0,1,0
49.35,0.0808950164873,0,1,0
49.4,0.0827206330588,0,1,0
49.45,0.0845912666258,0,1,0
49.5,0.0865081148564,0,1,0
49.55,0.0884720611506,0,1,0
49.6,0.090482731837,0,1,0
49.65,0.0925394389765,0,1,0
49.7,0.0946414946299,0,1,0
49.75,0.0967882108579,0,1,0
49.8,0.0989788997214,0,1,0
49.85,0.101212873281,0,1,0
49.9,0.103489443598,0,1,0
49.95,0.105807922733,0,1,0
50,0.108167622746,0,1,0
50.05,0.110568106705,0,1,0
50.1,0.113009941705,0,1,0
50.15,0.115493945847,0,1,0
50.2,0.118020937232,0,1,0
50.25,0.120591733961,0,1,0
50.3,0.123207154135,0,1,0
50.35,0.125868015855,0,1,0
50.4,0.128575137223,0,1,0
50.45,0.13132933634,0,1,0
50.5,0.134131431307,0,1,0
50.55,0.136981916472,0,1,0
50.6,0.13987999118,0,1,0
50.65,0.142824531021,0,1,0
50.7,0.145814411586,0,1,0
50.75,0.148848508465,0,1,0
50.8,0.151925697251,0,1,0
50.85,0.155044853534,0,1,0
50.9,0.158204852904,0,1,0
50.95,0.161404570954,0,1,0
51,0.164642883274,0,1,0
51.05,0.167918906928,0,1,0
51.1,0.171232724877,0,1,0
51.15,0.174584661555,0,1,0
51.2,0.177975041394,0,1,0
51.25,0.181404188829,0,1,0
51.3,0.184872428293,0,1,0
51.35,0.18838008422,0,1,0
51.4,0.191927481044,0,1,0
51.45,0.195514943198,0,1,0
51.5,0.199142795115,0,1,0
51.55,0.202811091421,0,1,0
51.6,0.2065188075,0,1,0
51.65,0.210264648929,0,1,0
51.7,0.214047321282,0,1,0
51.75,0.217865530137,0,1,0
51.8,0.22171798107,0,1,0
51.85,0.225603379655,0,1,0
51.9,0.22952043147,0,1,0
51.95,0.233467842089,0,1,0
52,0.237444317089,0,1,0
52.05,0.241448770373,0,1,0
52.1,0.245480949144,0,1,0
52.15,0.249540808937,0,1,0
52.2,0.253628305282,0,1,0
52.25,0.257743393711,0,1,0
52.3,0.261886029757,0,1,0
52.35,0.26605616895,0,1,0
52.4,0.270253766824,0,1,0
52.45,0.274478778909,0,1,0
52.5,0.278731160738,0,1,0
52.55,0.283010687627,0,1,0
52.6,0.287316414026,0,1,0
52.65,0.291647214172,0,1,0
52.7,0.296001962298,0,1,0
52.75,0.300379532641,0,1,0
52.8,0.304778799435,0,1,0
52.85,0.309198636916,0,1,0
52.9,0.313637919319,0,1,0
52.95,0.318095520879,0,1,0
53,0.322570315831,0,1,0
53.05,0.327061335793,0,1,0
53.1,0.331568241915,0,1,0
53.15,0.336090852728,0,1,0
53.2,0.340628986763,0,1,0
53.25,0.345182462553,0,1,0
53.3,0.34975109863,0,1,0
53.35,0.354334713524,0,1,0
53.4,0.358933125769,0,1,0
53.45,0.363546153895,0,1,0
53.5,0.368173616434,0,1,0
53.55,0.372815237905,0,1,0
53.6,0.377470366774,0,1,0
53.65,0.382138257491,0,1,0
53.7,0.38681816451,0,1,0
53.75,0.391509342281,0,1,0
53.8,0.396211045258,0,1,0
53.85,0.400922527892,0,1,0
53.9,0.405643044634,0,1,0
53.95,0.410371849938,0,1,0
54,0.415108198254,0,1,0
